room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
4979026,20349000,Entire home/apt,Seogyo-dong,58,4.5,8,3,107,1,37.556404,126.925956
13030443,21168919,Entire home/apt,Changcheon-dong,0,,4,2,255,1,37.560389,126.928118
9668915,49918401,Entire home/apt,Donggyo-dong,25,5,5,2,79,3,37.557062,126.925969
532025,2587723,Entire home/apt,Seogyo-dong,60,5,4,1,67,2,37.555782,126.926296
11192459,31972845,Entire home/apt,Seogyo-dong,19,4,5,1,62,1,37.555608,126.927803
15174120,91106728,Entire home/apt,Yeonnam-dong,0,,10,3,268,,37.561951,126.926776
9380248,32100525,Entire home/apt,Seogyo-dong,22,5,5,2,130,,37.555628,126.926017
14829650,17058919,Entire home/apt,Yeonnam-dong,0,,4,2,134,3,37.561928,126.926237
13274924,34402343,Entire home/apt,Donggyo-dong,2,,5,2,75,4,37.55734,126.926214
2879534,6917339,Entire home/apt,Yeonnam-dong,16,5,3,0,67,3,37.563127,126.927977
13026282,21168919,Entire home/apt,Changcheon-dong,1,,6,2,286,2,37.56086,126.928336
10004365,44212936,Entire home/apt,Yeonhui-dong,34,4.5,9,3,129,2,37.56346,126.928286
12327249,15944828,Entire home/apt,Yeonnam-dong,15,4.5,8,3,123,2,37.562641,126.923987
13942805,5139474,Entire home/apt,Donggyo-dong,14,5,6,1,79,1,37.5574,126.924705
5983782,3721477,Entire home/apt,Seogyo-dong,15,4.5,3,0,52,6,37.556374,126.928359
3872596,20004772,Entire home/apt,Donggyo-dong,64,4.5,4,1,67,3,37.558108,126.923463
11560053,50673249,Entire home/apt,Donggyo-dong,17,4.5,4,1,67,1,37.558132,126.924054
11852601,15711308,Entire home/apt,Donggyo-dong,26,5,4,1,67,2,37.557759,126.924894
9382787,36522475,Entire home/apt,Donggyo-dong,36,5,5,1,68,1,37.556632,126.924301
12657223,50673249,Entire home/apt,Donggyo-dong,14,4.5,5,1,67,1,37.557191,126.924738
14176936,22638094,Entire home/apt,Donggyo-dong,8,5,6,2,108,2,37.56007,126.924064
11199162,30686114,Entire home/apt,Donggyo-dong,15,5,5,1,77,,37.556132,126.924041
11918088,49863251,Entire home/apt,Donggyo-dong,25,5,6,1,67,1,37.556487,126.923636
14999821,53301059,Entire home/apt,Donggyo-dong,0,,4,1,70,1,37.558429,126.925357
10125835,15944828,Entire home/apt,Yeonnam-dong,41,5,10,3,153,1,37.563318,126.925583
1240710,4826031,Entire home/apt,Yeonnam-dong,109,4.5,2,1,41,2,37.562318,126.922128
9165365,17947057,Entire home/apt,Donggyo-dong,10,4,3,0,56,3,37.557315,126.928013
8849841,6855625,Entire home/apt,Yeonnam-dong,31,5,3,1,57,2,37.561524,126.923472
13692910,36522475,Entire home/apt,Donggyo-dong,7,5,5,1,68,,37.558041,126.922708
8059744,36522475,Entire home/apt,Donggyo-dong,50,5,4,0,68,1,37.557273,126.923761
12494533,59324748,Entire home/apt,Donggyo-dong,20,5,4,1,72,1,37.556881,126.923773
13368349,22184506,Entire home/apt,Donggyo-dong,10,5,4,1,62,1,37.558846,126.92392
6651166,25090011,Entire home/apt,Donggyo-dong,39,4.5,4,1,72,1,37.558463,126.92261
4781579,4826031,Entire home/apt,Yeonnam-dong,68,4.5,2,1,41,3,37.561489,126.92238
9983258,50486631,Entire home/apt,Donggyo-dong,20,5,5,1,60,1,37.557055,126.923792
1752117,4826031,Entire home/apt,Yeonnam-dong,70,4.5,2,1,41,2,37.560266,126.922138
14644599,23219156,Entire home/apt,Donggyo-dong,1,,3,1,58,1,37.557964,126.925104
12876485,6855625,Entire home/apt,Yeonnam-dong,6,5,4,1,57,2,37.561895,126.925601
12209380,44212936,Entire home/apt,Yeonnam-dong,14,4.5,4,0,55,2,37.562853,126.927609
1065539,5862021,Entire home/apt,Yeonhui-dong,25,4.5,2,1,46,,37.562253,126.92809
4035055,250770,Entire home/apt,Donggyo-dong,0,,3,0,85,2,37.55839,126.925632
7752418,9734846,Entire home/apt,Yeonnam-dong,19,4.5,4,2,79,1,37.56224,126.926273
14893535,14495569,Entire home/apt,Donggyo-dong,1,,6,3,142,2,37.559207,126.924643
6563133,6855625,Entire home/apt,Yeonnam-dong,28,5,2,1,52,2,37.561965,126.923527
6377937,16030293,Entire home/apt,Donggyo-dong,0,,7,2,140,3,37.559566,126.925931
10718897,44912009,Entire home/apt,Donggyo-dong,29,4.5,3,0,57,1,37.556677,126.924875
13815654,62341392,Entire home/apt,Donggyo-dong,12,5,3,1,66,1,37.557988,126.924433
14506658,36202839,Entire home/apt,Yeonnam-dong,2,,4,2,60,1,37.561353,126.924787
2961271,11092162,Entire home/apt,Donggyo-dong,24,5,4,0,61,1,37.55787,126.924544
9962131,50486631,Entire home/apt,Donggyo-dong,12,4.5,5,1,55,1,37.557593,126.924995
13645691,46423880,Entire home/apt,Yeonnam-dong,10,5,4,1,67,2,37.56071,126.92383
14434372,7154556,Entire home/apt,Donggyo-dong,1,,4,1,64,1,37.55906,126.924935
1841647,4826031,Entire home/apt,Yeonnam-dong,97,4.5,2,1,41,2,37.56082,126.922335
5119820,17986811,Entire home/apt,Donggyo-dong,18,4.5,4,0,41,1,37.558491,126.924356
9585279,14863479,Entire home/apt,Donggyo-dong,36,5,10,4,258,3,37.559703,126.923661
11719139,37193463,Entire home/apt,Donggyo-dong,29,5,6,1,67,2,37.557736,126.924813
14528830,34494482,Entire home/apt,Donggyo-dong,1,,2,1,70,2,37.558657,126.924962
13643009,63983693,Entire home/apt,Donggyo-dong,12,4.5,6,2,84,,37.558118,126.925102
15089817,31450865,Entire home/apt,Donggyo-dong,0,,2,1,54,,37.557947,126.925964
14144176,9734846,Entire home/apt,Yeonnam-dong,5,5,3,2,81,1,37.562315,126.925217
14545931,63983693,Entire home/apt,Donggyo-dong,3,4.5,4,1,67,,37.55809,126.925164
11167066,5975794,Entire home/apt,Donggyo-dong,9,5,3,1,87,1,37.558025,126.924362
12940966,54527346,Entire home/apt,Yeonnam-dong,15,4.5,2,1,48,2,37.561832,126.925333
4145677,3721477,Entire home/apt,Donggyo-dong,28,4.5,3,1,57,14,37.558284,126.92722
5951595,27448075,Entire home/apt,Donggyo-dong,41,5,7,1,69,1,37.558857,126.925233
9495630,15125881,Entire home/apt,Donggyo-dong,36,4.5,4,1,74,2,37.559384,126.924812
11850756,55598515,Entire home/apt,Donggyo-dong,20,4.5,4,1,67,3,37.559039,126.924255
10478225,13396990,Entire home/apt,Changcheon-dong,0,,7,2,245,1,37.560241,126.927033
14289660,23318773,Entire home/apt,Donggyo-dong,3,4,5,1,64,1,37.55818,126.924906
12940766,54527346,Entire home/apt,Donggyo-dong,9,4.5,4,1,58,2,37.560516,126.924711
4484490,22782182,Entire home/apt,Donggyo-dong,49,4.5,5,1,70,2,37.558146,126.925329
12835333,1678274,Entire home/apt,Yeonnam-dong,10,5,4,1,134,2,37.561015,126.924567
14830094,22184506,Entire home/apt,Donggyo-dong,0,,4,1,62,1,37.558673,126.925532
2219115,7154556,Entire home/apt,Donggyo-dong,62,4.5,4,1,70,1,37.558392,126.925438
5195279,24954748,Entire home/apt,Donggyo-dong,31,3.5,3,1,61,1,37.558848,126.92461
12555412,63983693,Entire home/apt,Donggyo-dong,17,5,4,1,70,,37.558113,126.925296
2073113,250770,Entire home/apt,Donggyo-dong,3,4.5,2,1,52,2,37.558805,126.925193
9722473,15125881,Entire home/apt,Donggyo-dong,46,4.5,3,1,71,2,37.559292,126.924537
12919248,55598515,Entire home/apt,Donggyo-dong,8,4.5,4,1,70,3,37.558694,126.924796
14830630,22184506,Entire home/apt,Donggyo-dong,1,,4,1,62,1,37.558655,126.925238
14508844,13652470,Entire home/apt,Donggyo-dong,3,4.5,4,1,67,2,37.559186,126.924693
14645538,23219156,,Donggyo-dong,3,4.5,3,,,,37.558686,126.925517
4416238,6855625,Entire home/apt,Donggyo-dong,40,4.5,3,0,52,2,37.559522,126.925325
1861397,250770,Entire home/apt,Donggyo-dong,1,,3,1,68,2,37.559161,126.925707
12976338,32129016,Entire home/apt,Donggyo-dong,8,5,8,3,94,2,37.559048,126.925927
8233126,27448075,Entire home/apt,Donggyo-dong,41,4.5,6,1,59,1,37.558782,126.925252
14859893,55634364,Entire home/apt,Donggyo-dong,0,,4,0,63,1,37.557948,126.926369
13625942,52713969,Entire home/apt,Donggyo-dong,0,,16,5,616,1,37.558104,126.926308
9284800,14638745,Entire home/apt,Donggyo-dong,13,4.5,14,3,146,3,37.557195,126.92794
4475209,23219156,Entire home/apt,Donggyo-dong,67,4,4,1,53,1,37.559292,126.925144
3769421,16267816,Entire home/apt,Changcheon-dong,19,4.5,3,1,48,1,37.559219,126.9283
14925958,14495569,Entire home/apt,Donggyo-dong,4,5,6,2,141,,37.558099,126.926823
12549364,6444500,Entire home/apt,Changcheon-dong,4,4.5,16,4,112,2,37.55943,126.926669
10482968,13396990,Entire home/apt,Changcheon-dong,0,,5,2,245,1,37.560887,126.927424
3210807,16267816,Entire home/apt,Donggyo-dong,38,4.5,3,1,50,1,37.560184,126.925641
1861960,9712707,Entire home/apt,Donggyo-dong,18,4.5,2,1,36,,37.558432,126.92771
13688559,36822799,Entire home/apt,Donggyo-dong,6,4.5,4,1,68,2,37.557758,126.927923
3902998,6855625,Entire home/apt,Donggyo-dong,56,5,7,3,112,2,37.559952,126.925512
12823666,29140652,Entire home/apt,Donggyo-dong,10,5,4,1,60,2,37.558056,126.926131
14435543,26537008,Entire home/apt,Donggyo-dong,2,,4,0,70,2,37.558775,126.925656
14532857,6722670,Entire home/apt,Donggyo-dong,10,5,4,0,70,1,37.558719,126.925235
14748603,32129016,Entire home/apt,Donggyo-dong,2,,4,2,47,2,37.559652,126.925718
7463595,9734846,Entire home/apt,Yeonnam-dong,20,4.5,3,2,72,1,37.561558,126.926747
12912963,54527346,Entire home/apt,Yeonnam-dong,11,5,2,1,50,2,37.560827,126.925769
13461242,22638094,Entire home/apt,Donggyo-dong,11,5,6,2,105,2,37.559812,126.925247
13608481,6444500,Entire home/apt,Donggyo-dong,6,5,14,3,103,2,37.559146,126.925129
9470399,5452292,Entire home/apt,Changcheon-dong,6,4.5,3,0,52,2,37.559598,126.926702
13286527,44212936,Entire home/apt,Donggyo-dong,13,4.5,6,2,103,2,37.558932,126.925389
12984884,45013548,Entire home/apt,Donggyo-dong,17,5,2,1,57,1,37.560249,126.925934
6293819,14030187,Entire home/apt,Changcheon-dong,16,4.5,2,0,37,2,37.559699,126.927012
13318195,15125881,Entire home/apt,Donggyo-dong,15,4.5,3,0,71,2,37.558659,126.925418
4192899,4116397,Entire home/apt,Nogosan-dong,3,4.5,4,1,24,1,37.553271,126.940834
2402799,12280441,Entire home/apt,Nogosan-dong,5,5,8,2,93,1,37.553407,126.934986
4645661,7523574,Entire home/apt,Seogyo-dong,17,5,5,3,206,3,37.555196,126.928444
12376323,22237496,Entire home/apt,Seogyo-dong,1,,5,2,94,1,37.555875,126.9287
11777365,62704302,Entire home/apt,Donggyo-dong,0,,4,1,69,5,37.557712,126.928403
15074025,95353269,Entire home/apt,Donggyo-dong,0,,5,2,112,2,37.557034,126.92861
9550756,9712707,Entire home/apt,Changcheon-dong,26,5,4,1,36,3,37.558704,126.929069
14626705,89987315,Entire home/apt,Donggyo-dong,1,,13,3,191,,37.557033,126.929018
8709082,9712707,Entire home/apt,Changcheon-dong,15,5,7,1,72,2,37.559274,126.928567
8229113,42347990,Entire home/apt,Yeonhui-dong,5,4.5,2,0,46,2,37.562312,126.928533
7273455,21664381,Entire home/apt,Donggyo-dong,4,5,9,3,149,1,37.556771,126.929473
13280860,9712707,Entire home/apt,Changcheon-dong,4,5,3,1,37,,37.558956,126.929668
6309793,32818508,Entire home/apt,Donggyo-dong,0,,8,2,159,1,37.556614,126.930116
6308838,32818508,Entire home/apt,Donggyo-dong,0,,6,1,82,1,37.556474,126.930469
12374690,21664381,Entire home/apt,Donggyo-dong,0,,6,2,75,1,37.55748,126.93008
7013524,22192300,Entire home/apt,Changcheon-dong,49,4.5,6,3,123,1,37.559501,126.930296
14061642,17693654,Entire home/apt,Changcheon-dong,0,,2,1,33,1,37.55714,126.934591
9478003,31691224,Entire home/apt,Donggyo-dong,0,,2,1,175,1,37.556233,126.930591
10505334,32818508,Entire home/apt,Donggyo-dong,0,,2,1,112,1,37.555858,126.929968
14878514,46906652,Entire home/apt,Nogosan-dong,2,,2,1,61,1,37.554952,126.937644
14134569,83248226,Entire home/apt,Nogosan-dong,0,,2,1,33,1,37.554993,126.938054
14640989,64735919,Entire home/apt,Changcheon-dong,0,,2,1,29,3,37.559017,126.935258
13754681,15944828,Entire home/apt,Donggyo-dong,10,4.5,4,1,82,2,37.556019,126.922637
12119803,55598515,Entire home/apt,Donggyo-dong,21,4.5,4,1,70,3,37.557915,126.925355
12778317,55908577,Entire home/apt,Seogyo-dong,30,5,4,1,67,1,37.5546,126.923684
4544197,14668912,Entire home/apt,Seogyo-dong,6,4.5,2,0,81,2,37.555521,126.926644
10979586,56964023,Entire home/apt,Yeonnam-dong,1,,2,1,37,1,37.562926,126.927226
6708119,457592,Entire home/apt,Seogyo-dong,0,,2,1,57,1,37.553768,126.926763
14096457,22105216,Entire home/apt,Donggyo-dong,10,5,2,1,57,1,37.55747,126.924179
14233506,17154799,Entire home/apt,Yeonnam-dong,3,4.5,8,3,111,2,37.560394,126.925432
8235444,15125881,Entire home/apt,Donggyo-dong,61,5,3,1,65,2,37.558695,126.925339
13631886,49863251,Entire home/apt,Donggyo-dong,13,5,6,1,71,,37.558075,126.923437
14807756,53833263,Entire home/apt,Donggyo-dong,0,,6,2,105,1,37.558165,126.924149
15216752,96684068,Entire home/apt,Donggyo-dong,0,,4,0,75,2,37.559182,126.925566
15215467,80167827,Entire home/apt,Donggyo-dong,0,,4,1,66,,37.557759,126.922454
13175035,24275938,Entire home/apt,Donggyo-dong,4,5,4,2,72,,37.55848,126.927141
13158301,15125881,Entire home/apt,Donggyo-dong,11,5,6,0,90,2,37.557885,126.926237
9351708,18438096,Entire home/apt,Donggyo-dong,41,4.5,8,2,103,3,37.5566,126.924432
12399646,43942311,Entire home/apt,Yeonnam-dong,20,5,7,3,119,2,37.560688,126.925305
14374903,88221497,Entire home/apt,Yeonnam-dong,6,4.5,6,3,81,1,37.562332,126.925834
11577607,45013548,Entire home/apt,Seogyo-dong,25,5,2,1,67,1,37.553357,126.92247
14557986,49863251,Entire home/apt,Donggyo-dong,5,5,6,1,67,1,37.556965,126.924899
14474482,49748260,Entire home/apt,Daehyeon-dong,2,,4,1,77,2,37.55702,126.941757
4296891,3721477,Entire home/apt,Donggyo-dong,24,4.5,3,0,52,3,37.557104,126.926504
8166154,30686114,Entire home/apt,Donggyo-dong,57,5,5,,77,,37.555599,126.923505
5948645,23723597,Entire home/apt,Donggyo-dong,22,4.5,2,1,52,3,37.560261,126.92422
11646113,55488530,Entire home/apt,Donggyo-dong,24,4.5,4,1,67,2,37.558051,126.924283
4834993,13835241,Entire home/apt,Donggyo-dong,73,5,3,1,63,1,37.55775,126.922432
11649833,24730648,Entire home/apt,Donggyo-dong,21,5,8,1,70,1,37.557353,126.923595
11726736,22663750,Entire home/apt,Yeonnam-dong,41,4.5,4,1,65,2,37.560835,126.924013
7485679,25090011,Entire home/apt,Donggyo-dong,46,5,6,1,77,1,37.556577,126.92432
10390501,13396990,Entire home/apt,Yeonhui-dong,8,5,11,4,400,2,37.561639,126.928764
15186802,96398943,Entire home/apt,Donggyo-dong,0,,4,1,79,1,37.556711,126.925177
14212423,68388398,Entire home/apt,Donggyo-dong,9,4.5,4,1,60,1,37.556483,126.925201
11540615,44212936,Entire home/apt,Changjeon-dong,32,4.5,6,2,103,2,37.552724,126.925034
12196747,14863479,Entire home/apt,Donggyo-dong,4,5,12,5,361,2,37.556188,126.93059
14570144,74808011,Entire home/apt,Seogyo-dong,11,5,3,1,50,1,37.556526,126.927181
4981869,25681818,Entire home/apt,Donggyo-dong,5,4,8,3,92,2,37.557468,126.928073
13961109,28201165,Entire home/apt,Donggyo-dong,3,4.5,5,3,66,1,37.557487,126.929293
8245053,3648041,Entire home/apt,Seogyo-dong,5,5,3,0,34,6,37.556479,126.927089
5486323,25451398,Entire home/apt,Donggyo-dong,72,5,6,1,99,2,37.556727,126.92469
448653,2227798,Entire home/apt,Seogyo-dong,94,5,4,2,56,3,37.555966,126.927802
9616402,49748260,Entire home/apt,Donggyo-dong,18,4.5,6,2,103,2,37.555648,126.930259
12240260,65845292,Entire home/apt,Seogyo-dong,22,4.5,4,0,47,1,37.554706,126.928252
4676604,24032856,Entire home/apt,Changcheon-dong,3,4.5,1,0,26,1,37.559006,126.939318
14147826,49769484,Entire home/apt,Donggyo-dong,0,,8,3,234,1,37.557486,126.928793
4404976,22824217,Entire home/apt,Seogyo-dong,28,4.5,4,2,52,10,37.556317,126.92792
11405539,53522522,Entire home/apt,Changcheon-dong,10,4.5,2,0,41,1,37.558639,126.934371
4179846,21398460,Entire home/apt,Donggyo-dong,29,5,4,1,82,3,37.557318,126.928752
13793106,39881559,Entire home/apt,Nogosan-dong,0,,4,1,94,2,37.553443,126.936008
9117624,29214198,Entire home/apt,Sinsu-dong,3,2.5,2,1,37,1,37.552797,126.937814
6837211,35826181,Entire home/apt,Nogosan-dong,4,2.5,2,1,37,1,37.55371,126.935692
5328743,20192418,Entire home/apt,Nogosan-dong,12,4,4,1,46,1,37.554408,126.933739
5225767,21398460,Entire home/apt,Seogyo-dong,43,4.5,4,1,88,3,37.555789,126.928125
10094915,13797249,Entire home/apt,Donggyo-dong,33,5,6,3,144,3,37.557663,126.928229
14985067,88805611,Entire home/apt,Nogosan-dong,0,,7,2,93,2,37.553291,126.935307
10024477,9712707,Entire home/apt,Changcheon-dong,19,5,2,1,31,3,37.558161,126.92975
5365172,20192418,Entire home/apt,Changjeon-dong,18,4,2,1,40,1,37.55399,126.933216
3566932,17947057,Entire home/apt,Donggyo-dong,29,5,3,0,61,3,37.556342,126.929009
7877797,21398460,Entire home/apt,Seogyo-dong,4,5,7,2,155,3,37.555306,126.928383
14582338,46906652,Entire home/apt,Nogosan-dong,0,,2,1,61,1,37.554948,126.938501
5061545,25252074,Entire home/apt,Changcheon-dong,40,4.5,4,1,52,,37.558387,126.929403
5643557,25057426,Entire home/apt,Nogosan-dong,5,5,9,3,140,2,37.553143,126.936207
5551617,25681818,Entire home/apt,Changjeon-dong,11,4.5,8,3,92,2,37.554547,126.931949
6279441,32486531,Entire home/apt,Nogosan-dong,17,5,6,0,95,2,37.555455,126.935415
14892674,93381785,Entire home/apt,Nogosan-dong,1,,5,2,75,1,37.554107,126.933193
8133277,20349000,Entire home/apt,Donggyo-dong,37,4.5,10,4,159,1,37.557676,126.928742
8019686,20192418,Entire home/apt,Nogosan-dong,17,4.5,2,1,37,1,37.555171,126.933808
9683438,9459380,Entire home/apt,Nogosan-dong,2,,5,1,92,3,37.554016,126.933977
3564103,17947057,Entire home/apt,Seogyo-dong,13,4.5,2,0,56,3,37.554906,126.93005
11611566,48329656,Entire home/apt,Donggyo-dong,0,,3,0,52,1,37.555787,126.929952
5061607,25252074,Entire home/apt,Changcheon-dong,15,4,6,1,70,,37.5591,126.930726
4142157,11429650,Entire home/apt,Seogyo-dong,61,5,7,3,124,3,37.555317,126.928497
10734686,42022444,Entire home/apt,Donggyo-dong,31,4.5,3,2,65,2,37.557479,126.929035
11364357,13797249,Entire home/apt,Donggyo-dong,25,5,6,3,144,3,37.557664,126.928882
13130372,49748260,Entire home/apt,Changjeon-dong,12,5,3,1,82,2,37.554294,126.930416
7309512,14863479,Entire home/apt,Seogyo-dong,30,5,5,2,134,3,37.555126,126.929176
1844992,2158497,Entire home/apt,Donggyo-dong,88,5,3,2,67,2,37.556966,126.929526
9550944,9712707,Entire home/apt,Changcheon-dong,19,5,2,1,34,3,37.557946,126.929979
6254061,32486531,Entire home/apt,Nogosan-dong,13,5,6,0,95,2,37.554569,126.935414
13216675,74106787,Entire home/apt,Seogyo-dong,16,5,3,1,84,3,37.555026,126.929814
12717260,30846942,Entire home/apt,Donggyo-dong,14,5,5,2,75,1,37.556635,126.928843
12665527,7731422,Entire home/apt,Seogye-dong,0,,6,0,74,2,37.554651,126.967844
11683777,6158987,Entire home/apt,Seogye-dong,1,,11,1,113,1,37.554987,126.96828
4844523,19719489,Entire home/apt,Bongnae-dong 2(i)-ga,9,4.5,4,0,103,1,37.555032,126.972806
14005223,19485223,Entire home/apt,Bongnae-dong 2(i)-ga,1,,6,2,69,1,37.555204,126.969229
14322002,1572120,Entire home/apt,Bongnae-dong 2(i)-ga,0,,6,0,98,1,37.555184,126.969424
14283172,1572120,Entire home/apt,Bongnae-dong 2(i)-ga,0,,7,0,103,1,37.555116,126.969496
8963295,8426543,Entire home/apt,Bongnae-dong 2(i)-ga,1,,7,1,81,4,37.555106,126.97008
12093713,64831519,Entire home/apt,Seogye-dong,0,,6,0,72,1,37.554514,126.969053
9486169,48450452,Entire home/apt,Bongnae-dong 2(i)-ga,2,,7,1,76,4,37.554917,126.970248
14563629,90198717,Entire home/apt,Dongja-dong,0,,4,2,67,2,37.554415,126.969253
11681928,8426543,Entire home/apt,Dongja-dong,0,,7,1,74,,37.554676,126.970494
13594830,21318814,Entire home/apt,Dongja-dong,1,,5,2,72,1,37.554363,126.970993
13632039,21318814,Entire home/apt,Dongja-dong,0,,16,6,263,,37.553784,126.971971
5262390,15209630,Entire home/apt,Dongja-dong,5,4,6,2,103,1,37.554093,126.971305
8311924,27770761,Entire home/apt,Dongja-dong,20,4.5,8,2,113,1,37.554828,126.971594
14764138,1572120,Entire home/apt,Dongja-dong,0,,16,2,206,2,37.554397,126.969344
14030746,84011116,Entire home/apt,Dongja-dong,0,,4,1,66,5,37.554138,126.96971
14043969,84011116,Entire home/apt,Seogye-dong,1,,6,1,75,4,37.55444,126.96867
7074466,36689430,Entire home/apt,Dongja-dong,8,5,10,2,160,1,37.554023,126.9698
5012129,14970215,Entire home/apt,Seogye-dong,0,,4,1,67,1,37.554086,126.967594
2999947,6158987,Entire home/apt,Dongja-dong,45,4.5,7,0,82,1,37.55336,126.970037
14321513,1572120,Entire home/apt,Seogye-dong,0,,8,0,98,1,37.553858,126.968804
14516678,60012576,Entire home/apt,Seogye-dong,0,,6,2,67,2,37.553732,126.967913
14852139,2304707,Entire home/apt,Seogye-dong,0,,10,3,153,1,37.553412,126.968312
11746633,10546464,Entire home/apt,Seogye-dong,1,,6,0,89,2,37.552213,126.969107
7331992,30331251,Entire home/apt,Seogye-dong,3,4.5,2,1,66,2,37.551131,126.969425
5841795,30331251,Entire home/apt,Seogye-dong,0,,3,1,75,2,37.550996,126.969419
6309170,7731422,Entire home/apt,Seogye-dong,3,4.5,6,0,57,2,37.551844,126.967843
14540379,21318814,Entire home/apt,Dongja-dong,0,,5,2,72,1,37.553906,126.97195
1956900,10114902,Entire home/apt,Dongja-dong,15,5,6,2,75,4,37.554802,126.970182
11916611,22044105,Entire home/apt,Dongja-dong,0,,4,0,93,1,37.553608,126.97051
13251451,8426543,Entire home/apt,Dongja-dong,0,,7,1,74,,37.554591,126.971719
8974931,21755096,Entire home/apt,Bongnae-dong 2(i)-ga,20,4.5,3,1,68,2,37.555116,126.970782
14922402,43302429,Entire home/apt,Seogye-dong,0,,6,2,68,1,37.554516,126.969095
14977008,94354548,Entire home/apt,Dongja-dong,1,,2,1,79,1,37.550316,126.973046
14454718,41888518,Entire home/apt,Dongja-dong,2,,5,1,62,1,37.551834,126.971594
14791644,92378359,Entire home/apt,Bongnae-dong 2(i)-ga,0,,4,2,72,,37.555207,126.970425
14454004,8426543,Entire home/apt,Bongnae-dong 2(i)-ga,0,,7,1,74,,37.55505,126.971894
9922666,31056422,Entire home/apt,Dongja-dong,0,,12,2,186,1,37.553849,126.970301
